image,xmin,ymin,xmax,ymax,label
20200701_083358.jpg,796.9263521,2038.748466,1187.554661,2339.116564,infected
20200701_083358.jpg,635.4165708,1163.92638,1172.530495,1430.503067,infected
20200701_083358.jpg,1908.714614,893.595092,1998.859609,972.4417178,infected
20200701_083358.jpg,1957.543153,458.0613497,2949.13809,668.3190184,infected
20200701_083358.jpg,1213.846951,623.2638037,1844.86191,878.5766871,infected
20200701_083358.jpg,646.6846951,814.7484663,1041.069045,1156.417178,infected
20200701_083358.jpg,23.18181818,195.2392638,233.5201381,521.8895706,infected
20200701_083415.jpg,1198.822785,709.6196319,1319.01611,882.3312883,infected
20200701_083415.jpg,425.0782509,1314.110429,552.7836594,1471.803681,infected
20200701_083415.jpg,1349.064442,953.6687117,1465.501726,1070.06135,infected
20200701_083415.jpg,917.1196778,1422.993865,1435.453395,1892.319018,infected
20200701_083415.jpg,1589.451093,1464.294479,1762.228999,1618.233129,infected
20200701_083415.jpg,1435.453395,1261.546012,1627.011507,1400.466258,infected
20200701_083415.jpg,1792.27733,1569.423313,1897.44649,1749.644172,infected
20200701_083415.jpg,2220.466053,1107.607362,2430.804373,1531.877301,infected
20200701_083415.jpg,1416.673188,397.9877301,1668.327963,649.5460123,infected
20200701_083415.jpg,1698.376295,289.1042945,1848.617952,495.607362,infected
20200701_083410.jpg,1935.006904,1107.607362,2235.490219,1291.582822,infected
20200701_083410.jpg,1097.409666,987.4601227,1923.73878,1453.030675,infected
20200701_083410.jpg,778.146145,1355.411043,954.6800921,1475.558282,infected
20200701_083410.jpg,11.9136939,1550.650307,627.9044879,1843.509202,infected
20200701_083410.jpg,1683.352129,1573.177914,2246.758343,1944.883436,infected
20200701_083406.jpg,1991.347526,536.9079755,2577.289988,765.9386503,infected
20200701_083406.jpg,1529.35443,1193.96319,1829.837745,1535.631902,infected
20200701_083406.jpg,477.6628308,1126.380368,582.8319908,1310.355828,infected
20200701_083406.jpg,778.146145,1971.165644,1247.651323,2421.717791,infected
20200701_083406.jpg,1499.306099,1704.588957,1653.303797,1959.90184,infected
20200701_083406.jpg,2340.659379,1058.797546,2633.63061,1407.97546,infected
20200701_083402.jpg,3208.304948,352.9325153,3264,476.8343558,infected
20200701_083402.jpg,1702.132336,717.1288344,1995.103567,1122.625767,infected
20200701_083402.jpg,2960.406214,390.4785276,3182.012658,814.7484663,infected
20200701_083402.jpg,2633.63061,484.3435583,2884.639816,871.0674847,infected
20200701_083402.jpg,2299.342923,525.6441718,2614.850403,953.6687117,infected
20200701_083402.jpg,2025.151899,664.5644172,2235.490219,1009.98773,infected
20200701_083402.jpg,1273.943613,1971.165644,1754.716916,2162.650307,infected
20200701_083402.jpg,331.1772152,1734.625767,575.3199079,1941.128834,infected
20200701_083402.jpg,331.1772152,1959.90184,624.1484465,2128.858896,infected
20200701_083402.jpg,383.7617952,2158.895706,695.5132336,2417.96319,infected
20200701_083402.jpg,672.976985,1674.552147,909.6075949,1783.435583,infected
20200701_083402.jpg,3114.403913,1178.944785,3253.377445,1291.582822,infected
20200701_083420.jpg,1844.86191,458.0613497,2528.46145,1727.116564,infected
20200701_083420.jpg,1476.76985,1235.263804,1784.765247,1621.98773,infected
20200701_083420.jpg,1544.378596,521.8895706,1634.52359,638.2822086,infected
20200701_083420.jpg,609.1242808,1486.822086,1119.945915,1881.055215,infected
20200701_083417.jpg,1198.822785,450.5521472,1405.405063,1118.871166,infected
20200701_083417.jpg,1180.042578,1145.153374,1322.772152,1524.368098,infected
20200701_083417.jpg,2385.731876,916.1226994,2513.437284,1404.220859,infected
20200701_083417.jpg,2633.63061,942.404908,2738.79977,1092.588957,infected
20200701_083417.jpg,778.146145,1911.092025,1180.042578,2192.687117,infected
20200701_083417.jpg,120.8388953,1490.576687,428.8342923,1802.208589,infected
20200701_083417.jpg,1841.105869,1629.496933,2351.927503,2019.97546,infected
20200701_083417.jpg,1950.03107,2091.312883,2145.345224,2316.588957,infected
20200701_083417.jpg,2693.727273,116.392638,2843.96893,604.4907975,infected
20200701_083424.jpg,999.7525892,998.7239264,1904.958573,1610.723926,infected
20200701_083424.jpg,368.7376295,1805.96319,661.7088608,2448,infected
20200701_083424.jpg,1236.383199,1749.644172,1555.64672,2008.711656,infected
20200701_083424.jpg,2449.58458,683.3374233,2802.652474,1148.907975,infected
20200701_083424.jpg,1942.518987,1715.852761,2348.171461,2050.01227,infected
20200701_083422.jpg,522.735328,690.8466258,642.9286536,807.2392638,infected
20200701_083422.jpg,210.9838895,780.9570552,293.6168009,1115.116564,infected
20200701_083422.jpg,582.8319908,1043.779141,766.8780207,1479.312883,infected
20200701_083422.jpg,1273.943613,844.7852761,2119.052934,1272.809816,infected
20200701_083422.jpg,834.4867664,1314.110429,1439.209436,1967.411043,infected
20200701_083422.jpg,1007.264672,2166.404908,1548.134638,2448,infected
20200701_083422.jpg,2843.96893,1873.546012,3257.133487,2324.09816,infected
20200701_083426.jpg,1953.787112,26.28220859,2239.24626,352.9325153,infected
20200701_083426.jpg,2321.879171,1224,2502.16916,1325.374233,infected
20200701_083426.jpg,1195.066743,1201.472393,2273.050633,1749.644172,infected
20200701_083426.jpg,721.8055236,1445.521472,1101.165708,1655.779141,infected
20200701_083426.jpg,8.157652474,856.0490798,162.155351,949.9141104,infected
20200701_083426.jpg,1394.136939,747.1656442,1593.207135,1036.269939,infected
20200701_083430.jpg,1202.578826,285.3496933,1446.721519,1002.478528,infected
20200701_083430.jpg,973.4602992,780.9570552,1180.042578,1081.325153,infected
20200701_083430.jpg,1319.01611,1137.644172,2051.444189,2143.877301,infected
20200701_083430.jpg,1765.98504,2155.141104,2378.219793,2448,infected
20200701_083430.jpg,1600.719217,777.202454,2055.20023,1092.588957,infected
20200701_083430.jpg,2122.808976,1415.484663,2318.12313,1712.09816,infected
20200701_083430.jpg,2265.53855,176.4662577,2325.635213,473.0797546,infected
20200701_083442.jpg,718.0494822,22.52760736,1003.508631,214.0122699,infected
20200701_083442.jpg,796.9263521,236.5398773,1503.06214,1009.98773,infected
20200701_083442.jpg,1300.235903,1148.907975,2517.193326,1929.865031,infected
20200701_083442.jpg,15.66973533,1453.030675,612.8803222,1621.98773,infected
20200701_083442.jpg,135.863061,461.8159509,271.0805524,627.0184049,infected
20200701_083442.jpg,763.1219793,2098.822086,1262.675489,2432.981595,infected
20200701_083432.jpg,1991.347526,7.509202454,2212.95397,270.3312883,infected
20200701_083432.jpg,1642.035673,7.509202454,1781.009206,247.803681,infected
20200701_083432.jpg,2077.736479,382.9693252,2273.050633,874.8220859,infected
20200701_083432.jpg,1829.837745,491.8527607,1961.299194,848.5398773,infected
20200701_083432.jpg,1544.378596,480.5889571,1705.888377,844.7852761,infected
20200701_083432.jpg,1416.673188,596.9815951,1503.06214,856.0490798,infected
20200701_083432.jpg,1473.013809,1017.496933,2512.791715,2264.02454,infected
20200701_083432.jpg,1694.620253,2301.570552,2453.340621,2448,infected
20200701_083439.jpg,1123.701956,33.79141104,1251.407365,1062.552147,infected
20200701_083439.jpg,1288.967779,687.0920245,1457.989643,1025.006135,infected
20200701_083439.jpg,1581.293441,702.1104294,1848.617952,1415.484663,infected
20200701_083439.jpg,1657.059839,1479.312883,1919.982739,1933.619632,infected
20200701_083439.jpg,1465.501726,1569.423313,1608.2313,1873.546012,infected
20200701_083439.jpg,1349.064442,1160.171779,1536.866513,1441.766871,infected
20200701_083439.jpg,1097.409666,1148.907975,1319.01611,1456.785276,infected
20200701_083439.jpg,1657.059839,0,1747.204833,86.35582822,infected
20200701_083437.jpg,1465.501726,961.1779141,2152.857307,1287.828221,infected
20200701_083437.jpg,2145.345224,529.398773,2250.514384,762.1840491,infected
20200701_083437.jpg,1698.376295,1392.957055,2066.468354,1652.02454,infected
20200701_083437.jpg,1014.776755,810.993865,1236.383199,979.9509202,infected
20200701_083452.jpg,346.2013809,657.0552147,1754.716916,829.7668712,infected
20200701_083452.jpg,1217.602992,131.4110429,2231.734177,525.6441718,infected
20200701_083452.jpg,2937.869965,60.07361963,3264,450.5521472,infected
20200701_083452.jpg,2310.611047,518.1349693,2904.065593,788.4662577,infected
20200701_083452.jpg,2231.734177,1025.006135,2900.309551,1317.865031,infected
20200701_083452.jpg,2971.674338,1332.883436,3264,1501.840491,infected
20200701_083452.jpg,1126.812428,1370.429448,2412.024166,1663.288344,infected
20200701_083452.jpg,0,1637.006135,380.0057537,1772.171779,infected
20200701_083452.jpg,1942.518987,2113.840491,2366.951669,2275.288344,infected
20200701_083450.jpg,1818.56962,822.2576687,2652.410817,1486.822086,infected
20200701_083450.jpg,477.6628308,750.9202454,1803.545455,1250.282209,infected
20200701_083450.jpg,274.8365938,1603.214724,522.735328,1700.834356,infected
20200701_083450.jpg,902.0955121,1449.276074,1394.136939,1629.496933,infected
20200701_083450.jpg,1495.550058,1332.883436,1781.009206,1498.08589,infected
20200701_083445.jpg,977.2163406,1190.208589,1788.521289,1697.079755,infected
20200701_083445.jpg,1255.163406,841.0306748,1826.081703,1193.96319,infected
20200701_083445.jpg,1968.811277,1047.533742,2209.197929,1302.846626,infected
20200701_083445.jpg,2374.463751,1235.263804,3088.111623,1926.110429,infected
20200701_083445.jpg,1705.888377,1851.018405,2310.611047,2143.877301,infected
20200701_083445.jpg,2010.127733,326.6503067,2438.316456,822.2576687,infected
20200701_083445.jpg,15.66973533,1483.067485,278.5926352,1877.300613,infected
20200701_083443.jpg,1221.359033,281.595092,1521.842348,1456.785276,infected
20200701_083443.jpg,1360.332566,1595.705521,1687.10817,2376.662577,infected
20200701_083443.jpg,199.7157652,18.77300613,470.150748,221.5214724,infected
20200701_083454.jpg,169.6674338,15.01840491,1037.313003,717.1288344,infected
20200701_083454.jpg,883.3153049,1212.736196,1657.059839,1599.460123,infected
20200701_083454.jpg,1619.499425,1633.251534,1773.497123,1820.981595,infected
20200701_083454.jpg,2430.804373,1918.601227,3125.672037,2346.625767,infected
20200701_083504.jpg,2547.241657,578.208589,2633.63061,683.3374233,infected
20200701_083504.jpg,1739.047181,664.5644172,2438.316456,1163.92638,infected
20200701_083504.jpg,1446.721519,998.7239264,1679.596087,1550.650307,infected
20200701_083504.jpg,53.2301496,1167.680982,323.6651323,1317.865031,infected
20200701_083504.jpg,695.5132336,1340.392638,1356.576525,1854.773006,infected
20200701_083504.jpg,2738.79977,1321.619632,3230.841197,1685.815951,infected
20200701_083504.jpg,1965.055236,1742.134969,2381.975834,1866.03681,infected
20200701_083504.jpg,188.447641,52.56441718,1709.644419,172.7116564,infected
20200701_083512.jpg,1165.018412,1145.153374,2370.70771,1974.920245,infected
20200701_083512.jpg,248.5443038,1441.766871,688.0011507,1618.233129,infected
20200701_083512.jpg,248.5443038,1971.165644,950.9240506,2162.650307,infected
20200701_083512.jpg,2291.83084,627.0184049,2412.024166,694.601227,infected
20200701_083512.jpg,2697.483314,765.9386503,2787.628308,818.5030675,infected
20200701_083509.jpg,755.6098964,11.26380368,1559.402762,510.6257669,infected
20200701_083509.jpg,1172.530495,596.9815951,2243.002301,1753.398773,infected
20200701_083509.jpg,1694.620253,1828.490798,2303.098964,2192.687117,infected
20200701_083506.jpg,1578.182969,82.60122699,2073.980437,1148.907975,infected
20200701_083506.jpg,1149.994246,1246.527607,1946.275029,1535.631902,infected
20200701_083506.jpg,999.7525892,1783.435583,1146.238205,1967.411043,infected
20200701_083506.jpg,1942.518987,1753.398773,2520.949367,2106.331288,infected
20200701_083506.jpg,1371.60069,2042.503067,1705.888377,2245.251534,infected
20200701_083456.jpg,492.6869965,660.809816,1153.750288,1347.90184,infected
20200701_083456.jpg,1330.284235,934.8957055,1705.888377,1441.766871,infected
20200701_083456.jpg,1822.325662,1133.889571,2351.927503,1565.668712,infected
20200701_083456.jpg,2622.362486,1411.730061,3065.575374,1869.791411,infected
20200701_083456.jpg,64.49827388,56.3190184,447.6144994,292.8588957,infected
20200701_083525.jpg,1183.798619,750.9202454,1822.325662,1963.656442,infected
20200701_083525.jpg,83.27848101,1009.98773,481.4188723,1396.711656,infected
20200701_083525.jpg,1871.1542,1843.509202,2231.734177,2369.153374,infected
20200701_083525.jpg,1134.970081,2233.98773,1777.253165,2448,infected
20200701_083525.jpg,1968.811277,3.754601227,2318.12313,1006.233129,infected
20200701_083525.jpg,3053.66168,30.03680982,3264,630.7730061,infected
20200701_083525.jpg,2719.373993,713.3742331,3114.403913,1212.736196,infected
20200701_083525.jpg,2472.120829,1464.294479,2765.09206,1742.134969,infected
20200701_083522.jpg,2776.360184,446.797546,3148.208285,874.8220859,infected
20200701_083522.jpg,1349.064442,221.5214724,2607.33832,1468.04908,infected
20200701_083522.jpg,1071.117376,1655.779141,1450.47756,1896.07362,infected
20200701_083522.jpg,410.0540852,1712.09816,992.2405063,2188.932515,infected
20200701_083522.jpg,391.273878,976.196319,1142.482163,1689.570552,infected
20200701_083524.jpg,778.146145,285.3496933,999.7525892,521.8895706,infected
20200701_083524.jpg,1228.871116,48.80981595,1518.086306,551.9263804,infected
20200701_083524.jpg,1071.117376,1070.06135,1931.250863,1798.453988,infected
20200701_083524.jpg,3038.637514,645.791411,3264,2233.98773,infected
20200701_083524.jpg,2490.901036,356.6871166,2686.21519,529.398773,infected
20200701_083520.jpg,2190.417722,22.52760736,3136.940161,1043.779141,infected
20200701_083520.jpg,1788.521289,1299.092025,2626.118527,2050.01227,infected
20200701_083520.jpg,672.976985,983.7055215,1923.73878,1974.920245,infected
20200701_083515.jpg,60.74223245,469.3251534,834.4867664,1058.797546,infected
20200701_083515.jpg,1097.409666,1081.325153,1247.651323,1160.171779,infected
20200701_083515.jpg,1359.686997,1145.153374,2708.751438,1914.846626,infected
20200701_083515.jpg,2179.149597,334.1595092,2889.041427,1111.361963,infected
20200701_083515.jpg,868.2911392,1392.957055,1240.139241,1888.564417,infected
20200701_083515.jpg,1191.310702,1941.128834,1735.936709,2083.803681,infected
20200701_083527.jpg,1003.508631,1107.607362,1394.136939,1937.374233,infected
20200701_083527.jpg,1566.914845,1077.570552,1792.27733,1715.852761,infected
20200701_083527.jpg,1796.033372,266.5766871,2036.420023,795.9754601,infected
20200701_083527.jpg,1874.910242,859.803681,2089.004603,1201.472393,infected
20200701_083527.jpg,1717.156502,1869.791411,2010.127733,2440.490798,infected
20200701_083527.jpg,1405.405063,1941.128834,1488.037975,2297.815951,infected
20200701_083532.jpg,229.7640967,1317.865031,470.150748,1483.067485,infected
20200701_083532.jpg,654.1967779,1160.171779,1033.556962,1295.337423,infected
20200701_083532.jpg,1067.361335,1092.588957,1980.079402,1269.055215,infected
20200701_083532.jpg,1469.257768,1314.110429,1574.426928,1430.503067,infected
20200701_083532.jpg,2197.929804,1182.699387,2554.75374,1404.220859,infected
20200701_083532.jpg,2543.485616,1460.539877,2701.239356,1606.969325,infected
20200701_083532.jpg,2107.78481,1558.159509,2273.050633,1644.515337,infected
20200701_083532.jpg,1672.084005,1569.423313,1976.32336,1663.288344,infected
20200701_083532.jpg,1694.620253,1768.417178,1799.789413,1813.472393,infected
20200701_083532.jpg,1581.93901,690.8466258,1867.398159,1047.533742,infected
20200701_083530.jpg,391.273878,22.52760736,688.0011507,514.3803681,infected
20200701_083530.jpg,30.69390104,623.2638037,297.3728423,908.6134969,infected
20200701_083530.jpg,560.2957422,563.190184,1168.774453,1407.97546,infected
20200701_083530.jpg,402.5420023,1445.521472,1074.227848,2102.576687,infected
20200701_083530.jpg,1859.886076,841.0306748,2122.808976,1449.276074,infected
20200701_083530.jpg,2295.586881,563.190184,2445.828539,976.196319,infected
20200701_083530.jpg,2171.637514,912.3680982,2280.562716,1208.981595,infected
20200701_083530.jpg,2231.734177,1261.546012,2344.41542,1618.233129,infected
20200701_083530.jpg,2404.512083,2042.503067,2566.021864,2387.92638,infected
20200701_083530.jpg,2498.413119,1483.067485,2689.971231,1858.527607,infected
20200701_083535.jpg,950.9240506,45.05521472,1119.945915,281.595092,infected
20200701_083535.jpg,1454.233602,612,1818.56962,1070.06135,infected
20200701_083535.jpg,2197.929804,1036.269939,2498.413119,1422.993865,infected
20200701_083535.jpg,1570.670886,1708.343558,1679.596087,1926.110429,infected
20200701_083535.jpg,1153.750288,2215.214724,1427.941312,2402.944785,infected
20200701_083535.jpg,2637.386651,1652.02454,2832.700806,2053.766871,infected
20200701_083535.jpg,289.8607595,1550.650307,500.1990794,1719.607362,infected
20200701_083539.jpg,763.1219793,75.09202454,1473.013809,889.8404908,infected
20200701_083539.jpg,815.7065593,942.404908,1337.796318,1227.754601,infected
20200701_083539.jpg,1315.260069,1321.619632,1454.233602,1475.558282,infected
20200701_083539.jpg,1506.818182,1036.269939,2652.410817,1719.607362,infected
20200701_083544.jpg,1322.772152,176.4662577,1694.620253,871.0674847,infected
20200701_083544.jpg,1217.602992,1359.165644,1844.86191,1779.680982,infected
20200701_083544.jpg,1281.455696,1877.300613,2513.437284,2294.06135,infected
20200701_083544.jpg,2002.61565,1535.631902,2227.978136,1805.96319,infected
20200701_083544.jpg,2438.316456,1700.834356,2907.821634,2001.202454,infected
20200701_083556.jpg,1953.787112,690.8466258,2216.710012,1032.515337,infected
20200701_083556.jpg,2378.219793,705.8650307,2775.714614,976.196319,infected
20200701_083556.jpg,1187.554661,889.8404908,1589.451093,1017.496933,infected
20200701_083556.jpg,503.9551208,754.6748466,958.4361335,972.4417178,infected
20200701_083556.jpg,195.9597238,105.1288344,594.1001151,337.9141104,infected
20200701_083556.jpg,567.8078251,1126.380368,1026.044879,1430.503067,infected
20200701_083556.jpg,1566.914845,1344.147239,1871.1542,1479.312883,infected
20200701_083556.jpg,2167.881473,1287.828221,2603.582278,1434.257669,infected
20200701_083556.jpg,2798.896433,1347.90184,3249.621404,1494.331288,infected
20200701_083541.jpg,1544.378596,499.3619632,2321.879171,1096.343558,infected
20200701_083541.jpg,1724.668585,1167.680982,2134.0771,1501.840491,infected
20200701_083541.jpg,1119.945915,1456.785276,1574.426928,2264.02454,infected
20200701_083541.jpg,1149.994246,495.607362,1337.796318,1178.944785,infected
20200701_083541.jpg,1074.873418,311.6319018,1352.820483,484.3435583,infected
20200701_083541.jpg,2351.927503,897.3496933,2787.628308,1148.907975,infected
20200701_083552.jpg,2081.49252,664.5644172,2284.318757,961.1779141,infected
20200701_083552.jpg,1747.204833,732.1472393,1908.714614,1085.079755,infected
20200701_083552.jpg,1251.407365,856.0490798,1604.475259,1224,infected
20200701_083552.jpg,1401.649022,1663.288344,2013.883774,2083.803681,infected
20200701_083552.jpg,2321.879171,1479.312883,2629.874568,1655.779141,infected
20200701_083552.jpg,2900.309551,1208.981595,3159.47641,1344.147239,infected
20200701_083549.jpg,1683.352129,574.4539877,3144.452244,1043.779141,infected
20200701_083549.jpg,1747.204833,1148.907975,2231.734177,1381.693252,infected
20200701_083549.jpg,1465.501726,1877.300613,2761.336018,2188.932515,infected
20200701_083549.jpg,590.3440736,1081.325153,1213.846951,1347.90184,infected
20200701_083608.jpg,503.9551208,814.7484663,1642.035673,1122.625767,infected
20200701_083608.jpg,969.7042578,1306.601227,1713.40046,2177.668712,infected
20200701_083608.jpg,2070.224396,570.6993865,2239.24626,961.1779141,infected
20200701_083608.jpg,1743.448792,1494.331288,2021.395857,1817.226994,infected
20200701_083605.jpg,1213.846951,551.9263804,1330.284235,1182.699387,infected
20200701_083605.jpg,1566.914845,525.6441718,1777.253165,1941.128834,infected
20200701_083605.jpg,1165.018412,1344.147239,1270.187572,1524.368098,infected
20200701_083603.jpg,1364.088608,236.5398773,2212.95397,2372.907975,infected
20200701_083603.jpg,68.2543153,1580.687117,342.4453395,1685.815951,infected
20200701_083603.jpg,8.157652474,45.05521472,90.79056387,206.5030675,infected
20200701_083603.jpg,398.7859609,1178.944785,676.7330265,1426.748466,infected
20200701_083558.jpg,740.5857307,574.4539877,939.6559264,769.6932515,infected
20200701_083558.jpg,1097.409666,754.6748466,1765.98504,1058.797546,infected
20200701_083558.jpg,1649.547756,499.3619632,1874.910242,717.1288344,infected
20200701_083558.jpg,2119.052934,957.4233129,2408.268124,1321.619632,infected
20200701_083558.jpg,2032.663982,1347.90184,2738.79977,1907.337423,infected
20200701_083558.jpg,2678.703107,1911.092025,2922.8458,2095.067485,infected
20200701_083611.jpg,699.269275,724.6380368,1664.571922,1043.779141,infected
20200701_083611.jpg,1180.042578,1659.533742,1439.209436,1820.981595,infected
20200701_083611.jpg,1600.719217,1430.503067,2182.905639,1832.245399,infected
20200701_083611.jpg,1796.033372,1013.742331,2179.149597,1212.736196,infected
20200701_083611.jpg,2288.074799,1002.478528,2671.191024,1411.730061,infected
20200701_083629.jpg,1923.73878,574.4539877,2348.171461,1280.319018,infected
20200701_083629.jpg,2010.127733,1347.90184,2258.026467,1618.233129,infected
20200701_083629.jpg,1465.501726,1130.134969,1570.670886,1498.08589,infected
20200701_083629.jpg,1071.117376,1276.564417,1416.673188,1851.018405,infected
20200701_083629.jpg,590.3440736,1862.282209,962.1921749,2448,infected
20200701_083629.jpg,1172.530495,1742.134969,1634.52359,2252.760736,infected
20200701_083613.jpg,1713.40046,86.35582822,2043.932106,720.8834356,infected
20200701_083613.jpg,2085.248562,750.9202454,2693.727273,2004.957055,infected
20200701_083613.jpg,1292.72382,1640.760736,1765.98504,2038.748466,infected
20200701_083613.jpg,586.5880322,300.3680982,1131.214039,1565.668712,infected
20200701_083615.jpg,594.1001151,908.6134969,1728.424626,1513.104294,infected
20200701_083615.jpg,1833.593786,0,3012.990794,589.4723926,infected
20200701_083615.jpg,2550.997699,994.9693252,2731.287687,1103.852761,infected
20200701_083615.jpg,3073.087457,1535.631902,3264,1764.662577,infected
20200701_083615.jpg,0,1723.361963,1450.47756,2256.515337,infected
20200701_083620.jpg,954.6800921,439.2883436,1345.3084,1141.398773,infected
20200701_083620.jpg,4.401611047,375.4601227,117.0828539,488.0981595,infected
20200701_083620.jpg,1638.279632,807.2392638,2693.727273,1441.766871,infected
20200701_083620.jpg,2915.333717,1269.055215,3144.452244,1441.766871,infected
20200701_083620.jpg,1172.530495,2350.380368,1439.209436,2448,infected
20200701_083624.jpg,950.9240506,555.6809816,1093.653625,998.7239264,infected
20200701_083624.jpg,1195.066743,818.5030675,1683.352129,1314.110429,infected
20200701_083624.jpg,2239.24626,702.1104294,2539.729574,1325.374233,infected
20200701_083624.jpg,1555.64672,1201.472393,2201.685846,2027.484663,infected
20200701_083624.jpg,2720.019563,1092.588957,3230.841197,1317.865031,infected
20200701_083624.jpg,2077.736479,259.0674847,2412.024166,431.7791411,infected
20200701_083624.jpg,1288.967779,2294.06135,1424.18527,2436.736196,infected
20200701_083631.jpg,1011.020713,337.9141104,1724.023015,2072.539877,infected
20200701_083631.jpg,2070.224396,1002.478528,2227.978136,2008.711656,infected
20200701_083631.jpg,413.8101266,612,785.6582278,1115.116564,infected
20200701_083631.jpg,0.64556962,1205.226994,657.9528193,1385.447853,infected
20200701_083631.jpg,2776.360184,1986.184049,2892.797468,2448,infected
20200701_083642.jpg,241.0322209,1280.319018,1360.332566,1978.674847,infected
20200701_083642.jpg,1611.987342,976.196319,2389.487917,1419.239264,infected
20200701_083642.jpg,1574.426928,1637.006135,2438.316456,2034.993865,infected
20200701_083642.jpg,2400.756041,814.7484663,2577.289988,1385.447853,infected
20200701_083642.jpg,3121.915995,1550.650307,3264,2057.521472,infected
20200701_083635.jpg,1059.849252,612,2058.956272,1359.165644,infected
20200701_083635.jpg,1191.310702,1468.04908,2261.782509,2068.785276,infected
20200701_083633.jpg,162.155351,266.5766871,534.0034522,747.1656442,infected
20200701_083633.jpg,785.6582278,480.5889571,1634.52359,1130.134969,infected
20200701_083633.jpg,1848.617952,1779.680982,2351.927503,2207.705521,infected
20200701_083633.jpg,2212.95397,1317.865031,2828.944764,1637.006135,infected
20200701_083633.jpg,1983.835443,386.7239264,2201.685846,1100.09816,infected
20200701_083633.jpg,1277.699655,229.0306748,1788.521289,469.3251534,infected
20200701_083637.jpg,1280.810127,548.1717791,1980.079402,1914.846626,infected
20200701_083637.jpg,2581.04603,71.33742331,2716.263521,334.1595092,infected
20200701_083648.jpg,1457.989643,994.9693252,2273.050633,1813.472393,infected
20200701_083648.jpg,293.6168009,1009.98773,1093.653625,1310.355828,infected
20200701_083648.jpg,241.0322209,1528.122699,432.5903337,1730.871166,infected
20200701_083648.jpg,15.66973533,1561.91411,128.3509781,1652.02454,infected
20200701_083648.jpg,631.6605293,1787.190184,1119.945915,1956.147239,infected
20200701_083648.jpg,2584.802071,1002.478528,3050.551208,1231.509202,infected
20200701_083648.jpg,2607.33832,1295.337423,3012.990794,1419.239264,infected
20200701_083648.jpg,2772.604143,1561.91411,2994.210587,1689.570552,infected
20200701_083648.jpg,2866.505178,1787.190184,3091.867664,1858.527607,infected
20200701_083648.jpg,1296.479862,349.1779141,1762.228999,548.1717791,infected
20200701_083646.jpg,203.4718067,566.9447853,815.7065593,780.9570552,infected
20200701_083646.jpg,143.3751438,1280.319018,796.9263521,1967.411043,infected
20200701_083646.jpg,1007.264672,1344.147239,1352.820483,2034.993865,infected
20200701_083646.jpg,1379.112773,1501.840491,1514.330265,1606.969325,infected
20200701_083646.jpg,1777.253165,1332.883436,2021.395857,1535.631902,infected
20200701_083646.jpg,2329.391254,1145.153374,2761.336018,1682.06135,infected
20200701_083646.jpg,2291.83084,435.5337423,2370.70771,529.398773,infected
20200701_083657.jpg,1796.033372,852.2944785,2051.444189,1028.760736,infected
20200701_083657.jpg,218.4959724,1851.018405,571.5638665,2095.067485,infected
20200701_083657.jpg,999.7525892,1396.711656,1739.69275,1809.717791,infected
20200701_083657.jpg,2505.925201,867.3128834,3091.867664,991.2147239,infected
20200701_083653.jpg,729.3176064,1122.625767,1187.554661,1306.601227,infected
20200701_083653.jpg,1510.574223,1742.134969,1649.547756,1854.773006,infected
20200701_083653.jpg,301.1288838,2117.595092,1446.721519,2297.815951,infected
20200701_083653.jpg,2175.393556,1678.306748,2550.997699,1918.601227,infected
20200701_083653.jpg,1754.716916,1989.93865,2667.434983,2136.368098,infected
20200701_083653.jpg,2712.50748,931.1411043,3178.256617,1115.116564,infected
20200701_083653.jpg,2547.241657,18.77300613,2678.703107,364.196319,infected
20200701_083651.jpg,2156.613349,401.7423313,2321.879171,754.6748466,infected
20200701_083651.jpg,1856.130035,206.5030675,1927.494822,382.9693252,infected
20200701_083651.jpg,1859.886076,777.202454,2497.767549,1280.319018,infected
20200701_083651.jpg,2070.224396,1295.337423,2299.342923,1663.288344,infected
20200701_083651.jpg,1596.963176,1351.656442,1769.741082,1618.233129,infected
20200701_083651.jpg,1630.121979,1884.809816,1796.033372,2042.503067,infected
20200701_083705.jpg,1578.182969,694.601227,1750.960875,1070.06135,infected
20200701_083705.jpg,1146.238205,657.0552147,1514.330265,1377.93865,infected
20200701_083705.jpg,1772.851554,1366.674847,2614.850403,2121.349693,infected
20200701_083705.jpg,2318.12313,754.6748466,2644.898734,1096.343558,infected
20200701_083710.jpg,887.0713464,705.8650307,1364.088608,1246.527607,infected
20200701_083710.jpg,1394.136939,859.803681,2336.903337,1877.300613,infected
20200701_083710.jpg,2603.582278,1377.93865,2817.67664,1498.08589,infected
20200701_083710.jpg,2449.58458,1670.797546,2618.606444,1828.490798,infected
20200701_083710.jpg,2840.212888,514.3803681,3249.621404,754.6748466,infected
20200701_083708.jpg,744.3417722,334.1595092,1533.110472,1205.226994,infected
20200701_083708.jpg,785.6582278,1366.674847,1961.299194,1869.791411,infected
20200701_083708.jpg,1596.963176,210.2576687,2900.309551,912.3680982,infected
20200701_083708.jpg,3001.72267,1595.705521,3264,1805.96319,infected
20200701_083701.jpg,1987.591484,1291.582822,2438.316456,2098.822086,infected
20200701_083701.jpg,1762.228999,987.4601227,2156.613349,1152.662577,infected
20200701_083713.jpg,924.6317606,97.6196319,2408.268124,653.3006135,infected
